"DateTime","zone.1","zone.10","zone.11","zone.12","zone.13","zone.14","zone.15","zone.16","zone.17","zone.18","zone.19","zone.2","zone.20","zone.21","zone.3","zone.4","zone.5","zone.6","zone.7","zone.8","zone.9"
2005-12-25 01:00:00,16970,22368,101739,139160,22182,23326,62880,35003,31993,237852,87833,139786,81322,1002414,150829,522,9398,149184,150829,3976,14511
2005-12-25 02:00:00,16547,21923,100166,136936,21531,22144,60323,34743,31625,238217,86114,139631,79952,989852,150663,504,9419,149050,150663,3927,20496
2005-12-25 03:00:00,16717,21806,101666,137532,21308,21574,59975,34995,31349,240835,84454,139680,79788,991679,150716,516,9567,149247,150716,4004,27153
2005-12-25 04:00:00,17178,22071,103825,140179,21663,21615,61110,35337,31350,239369,85174,142242,80583,1001696,153479,517,9445,151687,153479,4065,55020
2005-12-25 05:00:00,17911,22633,107857,145835,22565,22393,62652,34601,31923,245802,87800,142985,83657,1028614,154281,544,9756,152740,154281,4264,58359
2005-12-25 06:00:00,19484,23702,113137,154913,21742,21445,58749,35706,32501,242999,85359,151071,83635,1044443,163005,592,10335,161406,163005,4447,60585
2005-12-25 07:00:00,21798,25370,120769,164373,26930,28004,73577,39469,37331,276818,105430,161491,100070,1181430,174249,651,11696,173187,174249,4860,60060
2005-12-25 08:00:00,23636,26563,126289,172359,29268,30624,78119,40211,39418,291562,114584,172307,107480,1252420,185919,720,12869,185176,185919,5174,58821
2005-12-25 09:00:00,24254,26601,124020,171370,30504,30694,78224,39454,39876,296371,115944,177295,109552,1264159,191301,739,13068,190362,191301,5336,58737
2005-12-25 10:00:00,23346,26326,118266,162993,29703,28661,75250,39222,38706,294840,110181,178720,105961,1232175,192839,695,13046,191766,192839,5232,59325
2005-12-25 11:00:00,22981,25995,115693,158914,28824,27015,70497,38104,36752,287884,103849,176774,102229,1195511,190739,693,12641,189415,190739,5172,60060
2005-12-25 12:00:00,22252,25982,116052,159493,28464,25788,67409,36877,35390,280943,99805,173630,101724,1173809,187348,678,12161,185791,187348,4988,51597
2005-12-25 13:00:00,20779,25077,114125,158082,27207,24336,63827,34867,33632,273851,94502,168365,96941,1135591,181666,652,11864,180229,181666,4824,34986
2005-12-25 14:00:00,19738,23571,109013,152705,25920,22991,59378,32917,31414,263897,88299,160695,91770,1082308,173390,620,11313,172008,173390,4648,53067
2005-12-25 15:00:00,19064,22836,104738,146458,25419,21975,56832,31396,30058,249468,84158,156942,91520,1040864,169340,604,10823,167765,169340,4552,65772
2005-12-25 16:00:00,19277,22818,104262,144187,25507,21228,57539,31236,29691,247681,84139,159047,93289,1039901,171612,638,10890,169937,171612,4705,71799
2005-12-25 17:00:00,20479,23595,107907,149849,24636,19271,54959,31697,29747,246825,81047,166611,92016,1048639,179773,660,11312,177922,179773,4938,71610
2005-12-25 18:00:00,20985,23550,106644,147632,25682,20342,58166,31908,30841,253581,85722,167415,95496,1067964,180641,703,11696,179111,180641,5067,71043
2005-12-25 19:00:00,21085,23117,104810,144729,27198,22253,65380,32278,32200,262188,93413,166448,99378,1094477,179597,691,11463,177910,179597,5006,71001
2005-12-25 20:00:00,20768,22506,102990,140959,26851,22320,65017,31955,31861,258732,93380,165787,98440,1081566,178885,676,11343,177130,178885,4903,70833
2005-12-25 21:00:00,20419,21809,98249,134078,26363,22004,64497,31025,31488,251311,92462,162177,95830,1051712,174990,654,10797,172974,174990,4764,71547
2005-12-25 22:00:00,19244,20679,91300,123664,24760,21118,62304,29302,30338,236062,88038,154848,90436,992093,167081,618,9941,164789,167081,4546,71589
2005-12-25 23:00:00,17998,19175,82681,110861,22845,19749,59007,27954,28688,217910,82093,146292,83728,918981,157850,524,9031,155323,157850,4150,71589
2005-12-26 00:00:00,16868,18011,75785,100302,21104,18360,57412,26075,27093,203015,77058,138344,78553,857980,149273,511,8231,146575,149273,3884,71484
2005-12-26 01:00:00,16307,17590,72639,95473,20166,17570,55496,24959,26451,193635,73573,135313,76409,825581,146002,496,7864,143176,146002,3754,70917
2005-12-26 02:00:00,15950,17428,71545,93743,19847,17443,53620,24847,26242,191164,71976,134079,76288,814172,144671,491,7799,141878,144671,3715,70770
2005-12-26 03:00:00,15986,17544,72392,94300,19936,17762,53922,24977,26444,192583,73140,133465,77490,819941,144009,493,7867,141332,144009,3759,65961
2005-12-26 04:00:00,16463,17889,74603,96878,20213,18526,54840,25873,27307,199363,74409,138541,79511,844416,149487,500,8050,146591,149487,3909,60669
2005-12-26 05:00:00,17452,18752,78740,102578,21172,19746,57206,26417,29292,207345,78122,144186,83720,884728,155578,527,8392,152578,155578,4095,59388
2005-12-26 06:00:00,19132,19720,84531,110407,20183,18520,53986,26831,29872,203957,73544,152869,83036,896588,164945,553,8918,161786,164945,4256,59619
2005-12-26 07:00:00,20851,21206,91552,119950,22582,21499,57630,29115,30947,217779,79697,162693,89176,964677,175547,598,9923,172616,175547,4494,60375
2005-12-26 08:00:00,22597,22793,100278,132752,27223,26222,67146,33227,34216,243969,95353,171951,102204,1079931,185536,647,10634,182586,185536,4829,32025
2005-12-26 09:00:00,23673,23987,107610,144083,28539,27191,69145,34030,35440,244384,96775,180040,107866,1122763,194264,702,10704,190744,194264,5073,25095
2005-12-26 10:00:00,23074,24522,110628,149659,28584,26691,67800,33513,34992,244053,95405,186104,109222,1134247,200807,712,10875,196980,200807,5150,24801
2005-12-26 11:00:00,21622,24425,108873,144964,28365,25651,65122,32007,34005,247171,91575,185095,106054,1114929,199717,708,11058,196153,199717,5233,28266
2005-12-26 12:00:00,21055,23415,106401,142067,27819,24939,62081,31538,33171,241015,86673,180281,101156,1081611,194524,697,10428,190709,194524,4879,55587
2005-12-26 13:00:00,20776,22724,104215,141283,27299,24354,60498,30848,31956,227877,80977,176049,99002,1047858,189958,667,9737,185786,189958,4808,62685
2005-12-26 14:00:00,20684,23598,105079,142161,27400,23441,59806,29998,30716,221903,78860,173593,99855,1037094,187308,676,9574,183168,187308,4838,63504
2005-12-26 15:00:00,20703,23519,106856,147013,27494,23158,61410,30617,30616,227921,80422,174739,103059,1057527,188543,704,10003,184741,188543,5018,60648
2005-12-26 16:00:00,21695,24760,114557,159476,28195,24814,66208,33598,32827,245570,88813,184794,107893,1133200,199394,767,10773,195567,199394,5305,60291
2005-12-26 17:00:00,23752,28349,127471,178108,23420,21848,53587,34678,32967,233838,76390,199553,98649,1132610,215318,809,12153,211706,215318,5514,60018
2005-12-26 18:00:00,24677,29620,129075,180950,24510,22627,58579,35550,35461,243806,82813,201682,100522,1169872,217615,827,12258,213940,217615,5696,59976
2005-12-26 19:00:00,24799,29680,127970,179670,26505,25717,66730,36430,37559,259703,92810,202311,105626,1215510,218295,798,12285,214596,218295,5656,59871
2005-12-26 20:00:00,24217,28903,125204,175452,30477,31038,80946,38274,41026,285658,110407,196837,116062,1284501,212387,764,11950,208786,212387,5417,61047
2005-12-26 21:00:00,23306,27866,119325,168333,29145,30393,78808,36999,39822,275510,106813,191416,110969,1238705,206538,717,11247,202663,206538,5067,62685
2005-12-26 22:00:00,21892,26267,110989,155767,26834,28615,75001,34754,38079,258414,99560,179600,103264,1159036,193788,680,10047,189647,193788,4695,62811
2005-12-26 23:00:00,20413,24525,101979,140469,24676,26288,70254,33553,35887,242178,92372,168842,95362,1076798,182180,558,8833,177674,182180,4308,63000
2005-12-27 00:00:00,19301,23469,96352,130768,22808,24613,67399,32208,34471,233780,87830,160705,89594,1023298,173400,549,8193,168898,173400,4086,63126
2005-12-27 01:00:00,19156,23046,93557,126766,21989,24001,66719,32146,33784,235493,87252,158689,88751,1011349,171226,513,7933,166622,171226,3989,63021
2005-12-27 02:00:00,19235,23575,93417,125702,21899,24227,67364,32496,33916,240782,88328,157396,88334,1016671,169830,520,8018,165414,169830,4026,63021
2005-12-27 03:00:00,19479,23995,94422,126773,22037,24706,68257,33631,34602,251161,90757,159376,90486,1039682,171968,533,8155,167532,171968,4032,63042
2005-12-27 04:00:00,20048,25057,96993,129226,22728,26177,70549,35028,36280,266320,94842,163500,94409,1081157,176416,537,8675,172175,176416,4287,63189
2005-12-27 05:00:00,21556,27428,102669,136843,24640,28388,74099,36740,39326,290572,103946,173634,102282,1162123,187352,591,9401,183035,187352,4549,63105
2005-12-27 06:00:00,23580,29967,113359,149232,26756,30879,79564,39914,43360,317948,114830,186248,112311,1267948,200962,637,10406,196654,200962,4736,62958
2005-12-27 07:00:00,24670,31815,120432,155657,29028,33081,83785,42245,44541,333280,119084,198719,118148,1334485,214418,667,11108,209827,214418,4959,63714
2005-12-27 08:00:00,24310,32075,121068,154631,29568,32498,84584,41260,44281,329058,119525,202892,118050,1333800,218921,704,11097,213990,218921,4984,63588
2005-12-27 09:00:00,24283,31735,119337,152155,29050,30446,82847,38151,41949,301070,111927,201903,114279,1279132,217853,654,10334,212236,217853,4881,62916
2005-12-27 10:00:00,22750,31397,115762,148129,27239,27964,79224,35152,38936,270389,102545,198507,108370,1206364,214189,644,9609,208116,214189,4590,62286
2005-12-27 11:00:00,21025,30853,110969,143078,25627,25585,75716,32227,36466,245587,93193,191022,102808,1134156,206113,640,8796,199818,206113,4391,62517
2005-12-27 12:00:00,19877,29671,105565,136983,24151,23660,69362,30128,34903,227905,86856,184440,97922,1071423,199011,599,8240,192680,199011,4197,62601
2005-12-27 13:00:00,18998,28762,101097,130206,23350,22203,65452,28082,33446,216466,81446,179184,95483,1024175,193340,582,7590,186774,193340,4014,63021
2005-12-27 14:00:00,18432,27944,98561,125565,23314,21114,63141,26924,32527,211183,78051,176569,97964,1001289,190519,548,7788,184358,190519,3941,62328
2005-12-27 15:00:00,16929,27875,99887,128773,23122,21231,61976,28027,31920,219985,79389,178965,100212,1018291,193103,544,7973,186937,193103,3978,62265
2005-12-27 16:00:00,17520,29773,108293,143695,24213,23559,64222,31643,33838,238011,84383,185650,104736,1089536,200316,556,8974,194624,200316,4322,52710
2005-12-27 17:00:00,21178,33750,127970,174367,23260,23691,62023,35510,36586,244190,83843,201774,103727,1171869,217715,663,10820,212594,217715,4896,29484
2005-12-27 18:00:00,23714,35561,136547,186195,22875,23628,61158,36887,38508,248091,84484,208504,101477,1207629,224976,765,11661,220165,224976,5268,24486
2005-12-27 19:00:00,23876,35478,136839,188267,25226,26867,70089,38560,41398,269145,96462,205710,106623,1264540,221961,762,11658,217368,221961,5222,24381
2005-12-27 20:00:00,23907,35245,135080,185577,27128,30267,78395,39793,43121,284688,105892,202865,110848,1302806,218892,729,11482,214347,218892,4984,24213
2005-12-27 21:00:00,23405,34115,130613,178139,28327,32133,83412,39685,44619,290211,112167,195167,112345,1304338,210585,665,10811,205978,210585,4603,26544
2005-12-27 22:00:00,22227,32150,122489,166295,26399,30211,79846,37215,43064,275711,105859,182530,104142,1228138,196950,629,9924,192454,196950,4366,60648
2005-12-27 23:00:00,20837,30005,113017,151990,24178,28569,75611,36358,40806,263429,98876,171931,97084,1152691,185514,544,9083,181014,185514,4194,61929
2005-12-28 00:00:00,20467,28231,107461,142585,22650,26850,72777,35050,39243,254990,95251,164699,92218,1102472,177710,514,8615,173314,177710,3946,64680
2005-12-28 01:00:00,20771,27342,106187,139102,22145,26438,71860,35004,38465,254625,94351,165303,90337,1091930,178362,488,8784,174087,178362,3920,73731
2005-12-28 02:00:00,21169,27168,106955,138938,22108,26850,72658,35309,38602,257620,95230,165795,90120,1098522,178893,491,8905,174700,178893,3867,80136
2005-12-28 03:00:00,21798,26865,108374,140418,22446,27420,73798,35685,39228,263265,96747,167269,90883,1114196,180484,513,9356,176625,180484,3940,79842
2005-12-28 04:00:00,22774,27207,110397,143022,23276,28497,75957,36755,39967,272690,100284,172063,94195,1147084,185656,527,9927,181990,185656,4204,80283
2005-12-28 05:00:00,24750,29143,116491,151678,24847,29900,79903,38127,42832,291962,109506,180942,101122,1221203,195237,569,10686,191628,195237,4496,80010
2005-12-28 06:00:00,26668,30654,126446,165500,27418,31945,85480,40250,46267,312461,119880,194371,110642,1317982,209727,614,11592,205963,209727,4767,79107
2005-12-28 07:00:00,27816,32140,130799,169770,29110,33160,89346,41327,46464,322582,122530,204032,116478,1365554,220150,669,12244,216276,220150,4863,75474
2005-12-28 08:00:00,27133,31789,129077,166664,29918,32072,87751,41243,44629,317677,118826,207894,117125,1351798,224319,696,12105,220000,224319,4988,63084
2005-12-28 09:00:00,25902,31606,124841,162098,29286,30287,82136,39204,42029,299509,111263,205365,114651,1298177,221589,675,11501,216866,221589,4876,62979
2005-12-28 10:00:00,23531,30706,118942,155617,27333,27463,74922,35389,38107,275605,101090,199247,108404,1216356,214988,625,10669,209916,214988,4661,62664
2005-12-28 11:00:00,20516,29127,110814,144625,25594,24778,68912,32215,34819,254613,91246,189475,100363,1127097,204444,593,9689,199164,204444,4284,62706
2005-12-28 12:00:00,17566,27837,103500,134175,23913,22350,62961,29552,32843,230781,83112,179248,94499,1042337,193408,557,8522,187770,193408,3871,62790
2005-12-28 13:00:00,15980,27044,99725,127950,23048,20560,59581,26676,31790,215350,77705,173189,90148,988746,186871,532,7820,181009,186871,3806,63336
2005-12-28 14:00:00,14982,26328,96042,125578,23034,19580,57068,26022,30425,202053,73053,168760,88714,951639,182093,520,7417,176177,182093,3724,63252
2005-12-28 15:00:00,16219,26090,97015,125639,23908,19719,57048,26076,30514,200167,72400,167400,90937,953132,180625,548,7628,175028,180625,3917,63399
2005-12-28 16:00:00,18144,28542,104172,137578,25418,21584,61681,28132,32254,215197,78460,176616,99057,1026835,190570,642,8582,185199,190570,4334,62874
2005-12-28 17:00:00,20353,32228,120686,164000,23564,21048,56740,31512,34045,221407,74715,192682,97754,1090734,207904,746,10702,203384,207904,4592,63063
2005-12-28 18:00:00,21250,33249,126270,171341,23497,21693,57618,32831,35969,230004,76266,196104,97173,1123265,211596,770,11279,207382,211596,4777,62496
2005-12-28 19:00:00,20644,32749,124454,169280,23676,22832,59356,32509,35776,230894,78796,193163,96745,1120874,208423,768,11097,204260,208423,4798,62538
2005-12-28 20:00:00,19949,32107,121019,163773,25366,25392,64955,32484,36861,236316,85077,187349,99555,1130203,202149,746,10655,198003,202149,4681,62286
2005-12-28 21:00:00,18727,30120,113047,152967,26059,26381,69142,31232,37188,233802,87452,179699,100358,1106174,193895,663,9680,189379,193895,4351,62454
2005-12-28 22:00:00,17151,27570,102816,138765,23440,23906,64925,27969,34908,213312,79440,166966,91880,1013048,180157,597,8516,175482,180157,3957,62958
2005-12-28 23:00:00,15362,25067,91690,121082,20594,21337,59339,25746,32187,191883,70885,154404,83444,913020,166603,513,7450,161854,166603,3628,63588
2005-12-29 00:00:00,14037,23177,83749,108794,18950,19321,55403,23509,29334,175764,64513,144751,77201,838503,156187,483,6686,151437,156187,3353,63609
2005-12-29 01:00:00,13659,21782,79339,101674,18113,18403,53382,22315,28080,168188,61277,139768,73748,799728,150810,474,6259,146027,150810,3262,63231
2005-12-29 02:00:00,13477,21326,77610,98817,17807,18154,52596,22097,27181,165588,60331,138407,72519,785910,149341,458,6171,144578,149341,3199,62832
2005-12-29 03:00:00,13620,21166,77552,99069,17898,18182,52295,22335,27103,167356,61373,137972,73183,789104,148872,467,6239,144211,148872,3217,62937
2005-12-29 04:00:00,13989,21561,79640,101506,18425,18956,53818,23320,28291,174106,63606,140070,76212,813500,151136,456,6577,146647,151136,3490,62811
2005-12-29 05:00:00,15361,24291,85183,109685,19860,20832,56658,24552,30661,192575,70777,148629,82295,881359,160371,512,7117,155746,160371,3692,42441
2005-12-29 06:00:00,17123,26186,94630,122534,19707,19363,54486,25564,32187,197416,70421,160483,85247,925347,173162,556,7848,168331,173162,3965,11739
2005-12-29 07:00:00,18265,27639,100895,129788,21754,20341,58615,27502,32881,210542,75251,171586,92244,987303,185142,556,8519,180105,185142,4229,9660
2005-12-29 08:00:00,18309,28421,102843,131552,22714,20794,59882,28520,33325,214232,76282,175521,94355,1006750,189387,579,8842,184363,189387,4271,9954
2005-12-29 09:00:00,18276,28147,105857,135079,25833,24178,68006,30680,34842,233570,87342,180913,102401,1075124,195205,618,9081,189994,195205,4354,9870
2005-12-29 10:00:00,17867,28013,106263,136676,26010,24048,65879,30971,34252,233146,85216,184116,102967,1075424,198662,647,9044,193160,198662,4404,9954
2005-12-29 11:00:00,17155,28067,104577,135470,25889,23426,63563,30463,33542,230111,81154,183754,101557,1058728,198270,641,8970,192723,198270,4271,9807
2005-12-29 12:00:00,17172,28355,103388,133266,25041,23068,61570,29751,32788,223773,79912,180545,97240,1035869,194809,625,8450,188995,194809,4206,9996
2005-12-29 13:00:00,16587,27816,101808,130842,24611,22365,60794,28907,32182,221066,79086,177723,95473,1019260,191764,590,8138,185861,191764,4164,10017
2005-12-29 14:00:00,16429,27643,100642,130096,24364,21810,60154,28912,32354,217324,79142,178142,94617,1011629,192216,566,8081,186224,192216,4197,10101
2005-12-29 15:00:00,16999,27592,101950,133207,24692,22227,60952,29635,32577,216231,80428,179389,94770,1020649,193561,577,8056,187445,193561,4264,10689
2005-12-29 16:00:00,18989,29323,108527,144077,26568,24042,65100,31652,34431,226587,85798,185793,101761,1082648,200470,611,8472,194264,200470,4575,11571
2005-12-29 17:00:00,22529,32246,121288,163131,24968,22145,60750,33332,34683,225261,80539,199004,101683,1121559,214726,728,10307,209311,214726,5052,13860
2005-12-29 18:00:00,23799,32820,125301,168322,26012,22646,66924,34115,36186,238906,86357,201059,104777,1167224,216943,759,11165,212224,216943,5172,18627
2005-12-29 19:00:00,23983,32706,123616,166877,25037,23216,66414,34000,36579,240555,85259,199359,103338,1160939,215108,731,11008,210366,215108,5232,34230
